itemId,title,category,description,option1,option2,option3
B00FEDHHKE,Signstek HIFI USB to Coaxial S/PDIF Converter Convert Digital to Analogue Signal Mini USB DAC PCM,"Industrial and Scientific, Industrial Electrical, Semiconductor Products, Signal Components, Signal Converters",,"Full-featured, with analog output, coaxial / optical digital output, headphone output, you can output to the headphones, directly as a USB sound card to use, Coaxial and fiber optic signal IC for high-speed data through the plastic, the output signal is more stable, pure, Digital output signal isolation transformers fever DV709 digital filter, the other a more pure sound, Compact, portable, includes input and output sockets, With fever world acclaimed USB chip PCM2704, <span>\n        Receive 2 <a href=""/gp/product/B07G7SYXZ9?ie=UTF8andm=A3H7GPL9U124TQ"">Christmas LED Projector</a> free when you purchase 2 or more Qualifying items offered by Global Cyber Mart. \n        \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{andquot;widthandquot;:andquot;450andquot;,andquot;headerandquot;:andquot;Promotion Detailsandquot;,andquot;urlandquot;:andquot;/gp/promotions/details/popup/A25L89XHK5QGSKandquot;,andquot;heightandquot;:andquot;600andquot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>, <u>This device can be used to connect to your computer via USB cable and configures as an audio output device, with the purpose of creating a high quality S/PDIF digital audio output signal that can connect to your existing DAC.</u>, Comes with a headphone output for private audio listening., Powered by USB cable, so there is no need to install on wall or batteries to worry about., Uses it standard or build right into your DAC.Operation and setup is plug-and-plug, no drivers to install., Use of safe and reliable USB B type port, to send high-quality USB cable, without power, plug and play., The surface of the expensive laser engraving fonts, never fade., Enable you to output to the amplifier, an integrated sound card as a computer upgrade products, can be connected to the decoder, will be sent back to the best level of sound quality., Compatible with both Windows XP and Mac OS-X. For best playback in Windows, Provides the easiest way to convert your PC into a hi-end music server. Join the hundreds who have already upgraded. Once you get used to playing CDs from your computer, youand#039;ll never want to go back to a traditional transport., Small size, convenient to carry, The fever world acclaimed PCM2704 USB chip., The USB type B, safe and reliable, high quality USB cable, without power supply, plug and play., The surface of the font used expensive laser engraving, never fade, Digital output signal after fever isolation transformer DV709 filtering, the sound quality more perfect., Compatible With: For Windows2000WIN7WIN8.WIN10. MAC Operating System, Distortion: THD + N: 0.006% (RLandgt; 10 k), Distortion: THD + N: 0.025% (RL = 32 ), SNR: 99 dB, Dynamic range: 99 dB, Supported Sample Rate: 16 Bit 32k, 44.1k, 48k (not support 24 Bit), Size: 100*66*27mm, Net Weight: 300g, 1xMain Unit, 1xCable",Signstek,21
B00FIYLFKC,"Helping Hand Deluxe Stair Climber Cart in Silver | Folding Cart Holds Up to 60 lbs - Great for Shopping, Camping, Sport Events, &amp; Much More","Industrial and Scientific, Material Handling Products","The Stair Climber Cart by Helping Hand will make your life so much easier. Use it for everything: grocery shopping, laundromats, sporting events, camping, and more! Whenever you need to lug a lot along with you, your Helping Hand Cart is there to help. This cart allows you to make longer trips than you ever could before. No lugging items on your back or in your arms. You can roll everything you need. Best of all, the hand has a comfort grip. Convenience down to the last detail! The Helping Hand Cart features the innovative rolling three wheel design. Perfect for stairs, curbs, and steps, its an effortless way to transport your belongings from store to bus to third floor apartments. Crafted from durable metal, this cart can hold up to 60lbs without weighing you down. The lightweight construction does not add any additional bulk to your load but still holds strong so you can transport lots of items wherever you need to go. Package contains (1) The Helping Hand Deluxe Stair Climber Cart | Folding Cart Holds Up to 60 lbs - Great for Shopping, Camping, Sport Events, and Much More. Basket Dimensions Measures 19.75 x 15 x 13.75 inches., ""The Faucet Queens mission is to be the leading provider of Convenience Home Products to retailers and distributors. Through our products, programs, promotions and exceptional service we create a single-source business solution. We pride ourselves on being the leader in quality, packaging and logistics through consistency and flexibility. Our employees commitment to customer satisfaction is the key to our success. The Faucet-Queens, Inc. will continue to provide value to the consumer. The Super Deluxe Stair Climber Cart is made for curbs, steps and stairs. This cart is perfect for public transportation and has a quick assembly, wheels pop on in 15 seconds. Features a sturdy, yet lightweight tubular metal construction and comfort foam grip handle. Folds flat for easy storage. Basket dimensions measure 19.75 x 15 x 13.75 inches.""","TAKE IT ANYWHERE: The Stair Climber Cart by Helping Hand will make your life so much easier. Use it for everything: grocery shopping, laundromats, sporting events, camping, and more! Whenever you need to lug a lot along with you, your Helping Hand Cart is there to help., GO THE DISTANCE: This cart allows you to make longer trips than you ever could before. No lugging items on your back or in your arms. You can roll everything you need. Best of all, the hand has a comfort grip. Convenience down to the last detail!, ROLLING THREE WHEEL DESIGN: The Helping Hand Cart features the innovative rolling three wheel design. Perfect for stairs, curbs, and steps, its an effortless way to transport your belongings from store to bus to third floor apartments., INCREDIBLE CONSTRUCTION: Crafted from durable metal, this cart can hold up to 60lbs without weighing you down. The lightweight construction does not add any additional bulk to your load but still holds strong so you can transport lots of items wherever you need to go., PRODUCT SPECIFICATIONS: Package contains (1) Helping Hand Deluxe Stair Climber Cart | Folding Cart - Great for Shopping, Camping, Sport Events, and Much More. Basket Dimensions Measures 19.75 x 15 x 13.75 inches. A Helping Hand product., <span class=""a-size-base a-color-secondary"">\n                Easy Use | 3 Wheel rolling cart made for stairs, curbs and steps\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Multi-Use | Great for Shopping, Sport Events, Laundry, Camping, and more\n            </span>, <span class=""a-size-base a-color-secondary"">\n                User-Friendly | Comfort Foam Grip Handle with Sturdy, yet Lightweight, Metal Construction\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Convenient | The Perfect Cart for Public Transportation with Basket Dimensions Measures 19.75 x 15 x 13.75 inches\n            </span>",Helping Hand,4724
B00FKFGSHE,Loctite 19269 7649 Primer N Activator,"Industrial and Scientific, Tapes, Adhesives and Sealants, Adhesive Primers","This item comes in a 1.75 fluid oz bottle. LOCTITE ACTIVATOR 7649 Primer N is a single component non-CFC solvent based surface activator. The activator is designed to promote the speed of cure of Loctite anaerobic adhesives and sealants such as Loctite 680.7649 can be used with Loctite 680 (PN:680) on specially designed Anaerobic connectors to increase the cure speed. Please refer to our connector department to get more information about these connectors. Direction for use:Inject the 680 Anaerobic adhesive into the connector with a syringe needle, dip or spray the fiber with primer 7649 and connectorize as usual.","Solvent: acetone, Appearance: clear green liquid, Specific Gravity @25C: 0.79, Viscosity, 20C, mPa.s (cP): 2",Loctite,4404
B00FN6PBQY,Master Magnetics Magnetic Hook Organizer | Rotating Swing Hook | 65 Pound Pull Force | 1.47&rdquo; Diameter 0.54&rdquo; Thick | Black | 07580,"Industrial and Scientific, Industrial Hardware, Hooks, Magnetic Hooks","Master Magnetics Neodymium Swiveling Magnetic Hook 65 Lbs. Pull Black Powdered Coat, 07580. Industrial strength magnetic hook swivels a full 360 degrees and swings 180 degrees. Heavy duty construction ideal for holding and storing cables, tools and wires in the warehouse. Powerful neodymium magnet has up to 65 lbs. pull. Measures 1.25"" dia. Black base., Lot of 1","ROTATING MAGNET HOOK - This magnetic hook rotates a full 360 degrees. It also swings 180 degrees with the opening beginning at 0.560 and closing down at 0.350. The rotating and swinging motions allow you to use this hook for a wide variety of items., HEAVY DUTY, 65 LB HOLD - Master Magnetics made the Magnetic Hook with the strongest magnetic material in the world. When in contact with a flat, smooth,  thick ferrous plate, this magnet holds up to 65 poundsso you can organize everything., STRONG, RARE EARTH MAGNET - This strong hook is made of Neodymium. This rare Earth magnet is the strongest magnetic material in the world. Use this powerful magnet to hang cables, tools, and anything else for an organized space., SCRATCHPROOF COATING - The magnetic mount base has a 1.47-inch diameter with a black, scratchproof coating. Use this magnetic hook on your grill, toolbox, or metal door without fear of scratching the surface of your appliances., CARBON STEEL HOLDER - The carbon steel hook provides an industrial look to this strong organization tool. When used outside, it should be covered from weather and humidity to avoid rust. If thats not possible, our ceramic hooks are a great, rust-free option.",Master Magnetics,1766
B00FPG1MOW,ASICMiner Block Erupter Blade 10.7gh/s Miner (Rev2),"Industrial and Scientific, Industrial Electrical, Wiring and Connecting, Terminal Blocks",Discount Pricing until 12.21.2013 the last day we will be able to ship prior to the holiday break.,"Fully Tested and Upgraded Asic Revision 2 Blades., 10.7= GH/s Output per blade., Aftermarket Heatsinks included and already installed., Kept in Thermal and humidity controlled secured enviroment., Each unit rigorously tested to ensure quality.",Bitfountain,637
B00FQ937NM,Strenco 1&quot; Self Adhesive Black Hook and Loop 5 yards Sticky Back Tape Fastener 15 feet - Light Weight,"Industrial and Scientific, Tapes, Adhesives and Sealants, Adhesive Tapes, Hook and Loop Strips",,"1 inch wide Hook and loop Tape Self Adhesive by Strenco great for Fastening light weight items., Hook and loop ( complete set ) 5 yards (15 feet) long of each side of Strenco Edge to Edge hook and loop straps., Mounting tape which is great as a office supply, remote control, crafts, kitchen organizing, computer adhesive fan mount, laminating sheets, educational prints, and more., For Heavy duty and industrial applications use more surface area for maximum adhesion., Sticks on glass, wood, plastics and other clean, flat surfaces.",Strenco,2216
B00FQEX4UI,Studor 20341 Mini-Vent with PVC Adapter 1 1/2-Inch or 2-Inch Connection,"Industrial and Scientific, Hydraulics, Pneumatics and Plumbing, Valves","The Mini-Vent is a solution for any single fixture and for a group of fixtures connected to a single branch, i.e. branch ventilation in residential/domestic and commercial applications. It can also be used with other Studor AAVs to complement larger and high rise building drainage systems and is ideal for all single fixtures: washing machines, toilets, sinks, baths and showers, etc., The Mini-Vent is a solution for any single fixture and for a group of fixtures connected to a single branch, i.e. branch ventilation in residential/domestic and commercial applications. It can also be used with other Studor AAVs to complement larger and high rise building drainage systems and is ideal for all single fixtures: washing machines, toilets, sinks, baths and showers, etc.","This Mini-Vent protects the trap seals in the drainage system by allowing the intake of air, The device is very easy to fit and will decrease the amount of pipes needed within your drainage system installation, This patented and unique design can provide drainage solutions for bad odours and sewer smells in existing buildings",Studor,9395
B00FZPFQHM,"Hakko CHP 7-SA Stainless Steel Non-Magnetic Precision Tweezers with Very-Fine Point Curved Tips, 4-1/2&quot; Length","Industrial and Scientific, Lab and Scientific Products, Lab Supplies and Consumables, Lab Utensils, Lab Tweezers","<div class=""aplus"">, The Hakko CHP 7-SA pattern 7 tweezers with very-fine points have a smooth shaft and curved tines for use in electronics assembly applications. The curved tines ease gripping in high-density areas. The non-magnetic stainless steel construction resists corrosion. The tweezers is 4-1/2"" (118mm) long., American Hakko Products manufactures soldering and desoldering tools. The company, founded in 1984, is headquartered in Valencia, CA.","Pattern 7 tweezers with very-fine point and curved tips for use in electronics assembly, Curved tines ease gripping in high-density areas, Smooth shaft for general handling and positioning applications, Non-magnetic stainless steel construction resists corrosion, 4-1/2"" (118mm) length",Hakko,5394
B00FZV3N6C,Devek Neon Spike Tape Rainbow Pack 1/2 Inch X 45 Yards,"Industrial and Scientific, Tapes, Adhesives and Sealants, Adhesive Tapes, Duct Tape","""This Devek Neon Spike Tape Rainbow Pack consists of 4 self-wound high performance tapes which our made out of a durable vinyl-coated cloth that is first primed and then coated with a high tack adhesive. It has excellent easy application properties. It tears easily, is not too sticky while handling and can be re positioned, has excellent adhesion to floors of all kinds, has improved resistance to creep over time and does not leave a messy white adhesive residue. It is mainly used by concerts, conventions, lighting applications, musicians, production, photographers, trade shows, stage performance, sound engineers, videographers, video applications.""","135 Feet / 45 Yard Length Each Roll, Vinyl Coated Cloth / Matte Finish / Non Reflective, Excellent easy multi application properties / Hand Tearable, UV Reactive and Glow under black light or UV light, Neon/Fluorescent: Green, Orange, Pink, Yellow (4 Rolls)",Devek Tape,1177
B00GI1ERLI,The Hillman Group The Hillman Group 852143 18&quot; Winding Rod - For Torsion Springs 2-Pack,"Industrial and Scientific, Power Transmission Products, Springs, Torsion Springs","Use for unwinding and winding torsion springs. Package includes instructions and warning/safety information. WARNING: INCORRECT INSTALLATION OR DOOR POSITION CAN CAUSE SERIOUS INJURY OR DEATH. See package warnings and enclosed instructions., Use for unwinding and winding torsion springs. Package includes instructions and warning/safety information. WARNING: INCORRECT INSTALLATION OR DOOR POSITION CAN CAUSE SERIOUS INJURY OR DEATH. See package warnings and enclosed instructions.","Save when you buy the 2-Pack!, Use for unwinding and winding torsion springs, Package includes instructions, mounting hardware and warning/safety information, Steel Material",Hillman,7723
B00GIYLQPK,KREG Tools SSW Kreg Screw Selector Wheel. Woodworking,"Industrial and Scientific, Fasteners, Screws","The Screw Selector Wheel makes it easier than ever to build projects with Kreg Joinery. Just dial in the thickness of each piece to be joinedwhether those thicknesses are the same or differentand the Wheel shows you the correct screw length and Kreg Jigsetting. Key Features include: Two sided: shows face joints and edge joints Works with 1/2, 5/8, 3/4, 7/8, 1, 1-1/8, 1-1/4, 1-3/8, 1-1/2 material Compatible with Kreg JigK3, K4, K4MS, K5, and R3 Durable .5mm polypropylene construction Tab with hole makes the Wheel easy tohang",Authorized Distributor Includes All Documentation and Support.,Kreg,9564
B00GLCTK7K,ViewHD 5.1CH Digital Surround Sound to Analog Stereo Audio Decoder with RCA L/R and 3.5mm Headphone Outputs | VHD-ADAC,"Industrial and Scientific, Industrial Electrical, Semiconductor Products, Signal Components, Signal Converters","This Advanced Digital to Analog Audio Decoder uses 24bit audio DSP, 96KHz digital receivers, 192KHz/24bit ADC and DAC chips. Decode and convert SPDIF or Coaxial input Dolby Digital (AC-3), Dolby Pro Logic, DTS 5.1CH to 2.0CH L/R analog audio and 3.5mm stereo headphone outputs. <br><br>\n\nThis is an ideal audio converter for your cable / satellite / DVD / Blu-ray / AppleTV boxes with Dolby Digital 5.1CH (AC-3) or DTS5.1CH SPDIF or Coaxial audio outputs. <br><br>\nNote: Does not support Roku Dolby Digital Surround Sound, because it is not Dolby Digital 5.1 (AC-3), it is Dolby Digital Plus.","Decode and Convert Dolby Digital and DTS 5.1CH to 2CH Stereo Outputs, Support all digital audio formats up to DD5.1 and DTS 5.1; Does NOT support Dolby Digital Plus, used by Roku and Chromecast, Support Simultaneous RCA L/R and 3.5mm Headphone Outputs, Comes with Universal 100V - 240V power adapter with US plug, Plug and Play",ViewHD,239
B00GN4YZ9O,Apache 99000234 1&quot; Fuel Swivel,,"Apache fuel transfer hose swivel allows for freer movement and ease while using a fuel nozzle-hose assembly by preventing twisting, binding, and kinking of fuel hoses. 1-inches pipe thread.","Fuel transfer hose swivel, It allows for freer movement and ease while using a fuel nozzle-hose assembly by preventing twisting, binding, and kinking of fuel hoses, 1-inches pipe thread",Apache,5854
B00GRV5JNY,ThinkFun Rush Hour Junior Traffic Jam Logic Game and STEM Toy for Boys and Girls Age 5 and Up - Junior Version of the International Bestseller Rush Hour,"Industrial and Scientific, Industrial Electrical, Semiconductor Products","""Rush Hour Jr. is one of ThinkFuns popular stem toys for boys and girls, and is the junior version of international bestseller Rush Hour. Its a traffic jam game that comes with 40 challenges of increasing difficulty, from beginner to expert, and is one of the best gifts you can buy for kids who like smart games and a challenge. Rush Hour Jr. is made with high quality components, and comes with a very clear and easy to understand instruction manual - youll be able to play within minutes of opening the box. Like all of ThinkFuns games, Rush Hour Jr. is built to develop critical thinking skills. Playing through the increasingly difficult challenges will improve logical reasoning, spatial reasoning and planning skills, all through fun gameplay."", Just like the classic Rush Hour game, you shift blocking cars and trucks out of your way to clear a path to the exit. The 40 leveled brainteaser challenges in this version of Rush Hour Jr were created specifically for younger players. For Ages 5 and Up.","What you get - Rush Hour Jr. is the junior version of the world famous Rush Hour game, which has sold over 10 million copies worldwide. This logic game and STEM toy includes an Ice Cream Truck, Traffic Grid, 40 challenge cards, 15 blocking vehicles, and a game-go bag for easy cleanup and storage, and is one of the best gifts you can buy for boys and girls age 5 and up., Clear instructions  Easy to learn with a clear, high quality instruction manual. You can start playing immediately!, Develops critical skills  Gameplay provides a stealth learning experience, where players develop logical reasoning and planning skills as they play., Comes with multi-level challenges - Rush Hour Jr. comes with 40 beginner to expert challenges that become increasingly difficult as you play through them., Award winner - Winner of a Parents Choice Gold Award and NAPPA Award.",Think Fun,1851
B00GS8VIKE,"MedPride Powder-Free Nitrile Exam Gloves, X-Large, Box/100","Industrial and Scientific, Professional Medical Supplies, Apparel, Protective Apparel and Gloves, Exam Gloves","MedPride Nitrile Exam Gloves offer the strength and protection of nitrile without compromising a comfortable fit. The Medical Exam Gloves are manufactured for use during medical examinations and are powder free for sensitive skin and an easy fit. The Nitrile Gloves are also ideal for laboratory procedures where use of powder free gloves is recommended. The disposable, single-use gloves are ambidextrous and available in a variety of sizes.","The ideal solution for individuals sensitive to natural rubber latex and donning powder., Comfortable fit with textured fingertips for excellent tactile sensitivity., Extraordinary strength, stretchable durability and puncture resistance with premium iris blue color., Commonly used by law enforcement professionals, tattoo artists, physicians and first responders., Features smooth external finish and beaded cuff for extra durability.",MED PRIDE,4289
B00GS8W3T4,"MedPride Powder-Free Nitrile Exam Gloves, Medium, Box/100","Industrial and Scientific, Professional Medical Supplies, Apparel, Protective Apparel and Gloves, Exam Gloves","MedPride Powder-Free Nitrile Exam Gloves, Medium, Box/100","The ideal solution for individuals sensitive to natural rubber latex and donning powder., Comfortable fit with textured fingertips for excellent tactile sensitivity., Extraordinary strength, stretchable durability and puncture resistance with premium iris blue color., Commonly used by law enforcement professionals, tattoo artists, physicians and first responders., Features smooth external finish and beaded cuff for extra durability.",MED PRIDE,151
B00GS8W2HC,"MedPride Nitrile Exam Gloves, Powder-Free, Small, Box/100","Industrial and Scientific, Professional Medical Supplies, Apparel, Protective Apparel and Gloves, Exam Gloves","MedPride Nitrile Exam Gloves offer the strength and protection of nitrile without compromising a comfortable fit. The Medical Exam Gloves are manufactured for use during medical examinations and are powder free for sensitive skin and an easy fit. The Nitrile Gloves are also ideal for laboratory procedures where use of powder free gloves is recommended. The disposable, single-use gloves are ambidextrous and available in a variety of sizes.","The ideal solution for individuals sensitive to natural rubber latex and donning powder., Comfortable fit with textured fingertips for excellent tactile sensitivity., Extraordinary strength, stretchable durability and puncture resistance with premium iris blue color., Commonly used by law enforcement professionals, tattoo artists, physicians and first responders., Features smooth external finish and beaded cuff for extra durability.",MED PRIDE,2148
B00GS8VGP6,"MedPride Powder-Free Nitrile Exam Gloves, Large, Box/100","Industrial and Scientific, Professional Medical Supplies, Apparel, Protective Apparel and Gloves, Exam Gloves","MedPride Powder-Free Nitrile Exam Gloves, Large, Box/100","The ideal solution for individuals sensitive to natural rubber latex and donning powder., Comfortable fit with textured fingertips for excellent tactile sensitivity., Extraordinary strength, stretchable durability and puncture resistance with premium iris blue color., Commonly used by law enforcement professionals, tattoo artists, physicians and first responders., Features smooth external finish and beaded cuff for extra durability.",MED PRIDE,467
B00GSE2S98,2x 40pcs Female to Female 2.54mm 0.1 in Jumper Wires F/F (2x40pcs),"Industrial and Scientific, Industrial Electrical, Wiring and Connecting",Description: 40pcs chromatic color female to female dupont lines 100% brand new . High quality and in good working condition . <br>Durable and reusable Easy to install and use A popular choice for construction or repair Be used for electronic project and Genuine Arduino product. <br>Specification: Length 20cm 1p-1p pin female to female header Compatible with 2.54mm spacing pin headers <br>Package includes: 2 x A row of 40pcs female to female dupont line,"1p-1p pin female to female header, Compatible with 2.54mm spacing pin headers, Be used for electronic project and Genuine Arduino product, Durable and reusable, jumper cables kit",HIGHROCK,6019
B00GTW1BMO,WallPeg 43 Pc. Peg Board Storage System - Pegboard Hook Assortment Organizer Bins Y/B # AM 302- 2,"Industrial and Scientific, Industrial Hardware, Hooks, Pegboard Hooks","<b>WallPeg Peg Hooks </b> <br><br>  Designed to eliminate loose, wobbly peg hooks. <br><br>  Unlike metal peg hooks that easily fall out the pegboard, WallPeg pegs lock with a simple push. <br><br>  Our patented Flex-Lock, cam-locks to the pegboard yet are easy to remove. <br><br>  Peg hooks are made with recycled high impact, durable polypropylene to fit  hole pegboard. <br><br>  Your Best Amazon Deals on Pegboard, hooks, bins, and shelves...search <b>WallPeg .","Kit has 4 Plastic Bins and 39 Flex-Lock peg hooks ...Does not include pegboard, 4 Plastic part bins will fit 1/4 inch pegboard, 39 Flex Lock Style Peg Hooks (Mix of J, L, and Jumbo), Peg hooks DO NOT have DAMAGING BARBS to damage peg holes, Pegs are LARGER and STRONGER than other pegs...see picture",WallPeg,7647
B00GUZK4I2,VELCRO Brand - Sticky Back Hook and Loop Fasteners | Perfect for Home or Office | 3/4in Coins | Pack of 200 | White,"Industrial and Scientific, Tapes, Adhesives and Sealants, Adhesive Tapes, Hook and Loop Strips",", VELCRO Brand Sticky Back hook and loop fasteners deliver strong holding power. Simple peel and stick application., For smooth surfaces such as painted wallboard, glass, metal and most plastics, can be used for indoor or outdoor applications. VELCRO Brand is the original hook and loop fastener. Much better durability and strength than other off brand fasteners. They are available in squares, coins, strips, and tapes and come in a range of different sizes and colors., A must have for any home, school or office. Great for organization, mounting, hanging, and securing., Instructions:<br />1. Clean and dry surface before application.<br />2. Peel tape from fastener and press firmly into place.<br />3. Adhesive reaches maximum strength after 24 hours., Note: Not recommended for fabrics, flexible vinyl or underwater use. Continued exposure to full sunlight can damage fastener.","NOTICE: Amazon is a trusted seller of Velcro Brand products. Warranty will not be valid on any items purchased through third-party sellers., Simple peel and stick application. Great for crafting and small projects around the home, classroom and office., Stronger adhesive, longer lasting and more durable than other brands. These coins are perfect for smooth surfaces, Includes 200 sets of coins (1 set = 1 loop coin and 1 hook coin), Add these to your arts and crafts supplies. Great for school projects, organization around the home, office and garage.",VELCRO Brand,1842
B00GYPG5JU,Venom 2-4 Cell AC/DC RC LiPo Dual Battery Balance Charger,"Industrial and Scientific, Robotics, Unmanned Aerial Vehicles (UAVs)",", The Venom 2-4 AC/DC LiPo Battery Balance charger is a great solution for entry level to intermediate RC Hobby enthusiasts. This model comes equipped with single 3 cell, 4 cell, as well as dual 2 cell charge ports capable of charging two 2S batteries simultaneously. This charger includes many great features including auto detection of current rate and capacity of individual cells, Identifying the cell count automatically, automatic cut-off for safety and a temperature protection function and adjusts the charge power automatically when overheating., <b>Specifications</b>, <ul><li><b>LiPo/LiFe/Li-Ion Cell Count: </b>2-4 Cell</li><li><b>Charge Current: </b>0.1 - 3.0A</li><li><b>Circuit Power: </b>40W</li><li><b>Current Drain Balancing: </b>300mAh per Cell</li><li><b>Input: </b>DC 10.0V-18.0V - AC 100V-240V</li><li><b>Fuel Source: </b>Electric</li><li><b>Display Type: </b>LCD</li><li><b>Length: </b>5.1 in (130mm)</li><li><b>Height: </b>1.9 in (48.25mm)</li><li><b>Width/Diameter: </b>5.6 in (142.25mm)</li><li><b>Weight: </b>10.8 oz (306g)</li></ul>","Charge Current: 0.1-3.0A, Input: AC 100-240V / DC 10-18V, Charge 2 - 2 cell LiPo/LiFe batteries at the same time or 1-3 cell or 1-4 cell., Easy to use simple compact design., Large Blue 2.5in LCD Display, Supports JST-XH 2.5 Port Connectors",Venom RC,2
B00GYRC2MC,"Parker W60699S Spectra 360 Signa Spray, Electrode Solution &amp; Skin Prep, 8.5 oz.","Industrial and Scientific, Professional Medical Supplies, Examination Supplies and Consumables, Medical Lubricants","The Signaspray Electrode Solution and Skin Prep is a highly conductive, economical spray electrolyte and non-gritty skin prep.","The ideal electrolyte for use with muscle stimulation equipment, Superior non-gritty skin prep, Bacteriostatic, hypoallergenic, non-staining, No residue build-up, Easy to apply, easy to clean up",Parker,2000
B00GZE3UJ8,Real Premium Grade Gaffer Tape  By GafferPower Made in the USA Black (Also Available in Multiple Colors) 2 Inch X 30 Yards Heavy Duty Gaffer's Tape,"Industrial and Scientific, Tapes, Adhesives and Sealants, Adhesive Tapes, Gaffer Tape",,"""PROFESSIONAL GRADE GAFFERS TAPE  This tape is what the pros use. Its industry standard, premium grade gaffer tape, not the fake gaffer tape being sold on Amazon. Our tape is MADE IN THE USA and has the specifications of premium grade gaffer tape."", YOUR GEAR, CABLES AND SURFACE ARE SAFE AND INTACT  Whatever you use Gaffer Power on, it holds it down solid but is very easily taken off, leaving no residue. The adhesive will not peel back up. Your gear will remain protected and completely undamaged., NON-REFLECTIVE, EASY TO RIP AND WATER RESISTANT  Using it on set or stage? it blends discreetly into the background; Tear strips easily with hands no matter the size. This a strong cotton cloth pressure-sensitive tape with strong adhesive properties., ESSENTIAL TO ANY TOOLBOX  So many uses; secure your computer, TV or any other cables down to the floor and out of harms way; tape doors and windows to prevent drafts. Gaffer Power has hundreds of usesits even used for boat and car repairs!, ""PEACE OF MIND SHOPPING - We sell real professional gaffer tape and if youre not satisfied, we back it up with a replacement roll or full refund. Youll receive a beautiful fresh roll, no mess, no hassle."", <span>\n        BUY 3+ ROLLS OF ANY OF OUR TAPES - SAVE 10%\n        Enter code GFPSAV10 at checkout. \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{andquot;widthandquot;:andquot;450andquot;,andquot;headerandquot;:andquot;Promotion Detailsandquot;,andquot;urlandquot;:andquot;/gp/promotions/details/popup/A3DJBLIW6D3F8Landquot;,andquot;heightandquot;:andquot;600andquot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>, <span>\n        BUY 7+ ROLLS OF ANY OF OUR TAPES - SAVE 12%\n        Enter code GFPSAV12 at checkout. \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{andquot;widthandquot;:andquot;450andquot;,andquot;headerandquot;:andquot;Promotion Detailsandquot;,andquot;urlandquot;:andquot;/gp/promotions/details/popup/A2MBR8QJ6NNY1Wandquot;,andquot;heightandquot;:andquot;600andquot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>, <span>\n        BUY 20+ ROLLS OF ANY OF OUR TAPES - SAVE 15%\n        Enter code GFPSAV15 at checkout. \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{andquot;widthandquot;:andquot;450andquot;,andquot;headerandquot;:andquot;Promotion Detailsandquot;,andquot;urlandquot;:andquot;/gp/promotions/details/popup/AHB0YY41EJ93Randquot;,andquot;heightandquot;:andquot;600andquot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>",Gaffer Power,266
B00H1V4EB2,WEN 73002 500-Pound Capacity Service Cart,"Industrial and Scientific, Material Handling Products, Service Carts","This versatile Service Cart is ideal for any job site - it is especially useful in the office, shop, at meetings, in the classroom, or outdoors on a project. This lightweight cart has 2 shelves to store items on with a maximum weight capacity of 250 lbs. per shelf. Industrial duty Polypropylene construction resists scratches, dents and cleans easily. With 5"" non-marring casters, this cart rolls smoothly and quietly without leaving marks on the flooring. The built in molded handles has compartments for tool storage and makes it easy to push, pull or maneuver through tight corners. Overall dimensions are: 39-3/4""L x 17""W x 33-1/4""H. Assembles easily.","Will not rust, chip or dent with an easy to clean surface for simple maintenance, 5-inch non-marring casters provide effortless and smooth mobility without scuffing surfaces, Two 30-inch by 16-inch by 3-inch shelves provide a 500 pound total weight capacity, Convenient push handles include a few smaller compartments along with a cup-holder, Durable polypropylene material ensures a long lifespan, Will not rust, chip or dent, 5"" non-marring casters, Shelf size: 30""L x 16""W x 3"" Deep, Convenient push handle, Cleans easily, <span class=""a-size-base a-color-secondary"">\n                Two 250-pound-capacity shelves.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Non-marring casters.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Cupholder.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Five small storage compartments.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Two-Year Warranty.\n            </span>",WEN,1454
