itemId,title,category,description,option1,option2,option3
41569,The Nomi Song,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]","Looks like an alien, sings like a diva - Klaus Nomi was one of the 1980s' most profoundly bizarre characters to emerge through rock music: a counter tenor who sang pop music like opera and brought opera to club audiences and made them like it. The Nomi Song is a film about fame, death, friendship, betrayal, opera, and the greatest New Wave rock star that never was!",en,2004-03-23,Released
561,Constantine,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]","John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.",en,2005-02-08,Released
8340,Turtles Can Fly,"[{'id': 18, 'name': 'Drama'}]",Turtles can fly tells the story of a group of young children near the Turkey-Iran border. They clean up mines and wait for the Saddam regime to fall.,fa,2005-01-07,Released
6414,Beautiful Boxer,"[{'id': 18, 'name': 'Drama'}]","Based on the true life story of a Thai who wishes to have a sex change operation to become a woman. to pay for this he enters the brutal world of Thai boxing, un-nerving his opponents by performing a makeup application ritual before each fight.",en,2004-04-29,Released
1942,Bunny Lake Is Missing,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","A woman reports that her young daughter is missing, but there seems to be no evidence that she ever existed.",en,1965-10-03,Released
3040,Night Watch,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","Among normal humans live the ""Others"" possessing various supernatural powers. They are divided up into the forces of light and the forces of the dark, who signed a truce several centuries ago to end a devastating battle. Ever since, the forces of light govern the day while the night belongs to their dark opponents. In modern day Moscow the dark Others actually roam the night as vampires while a ""Night Watch"" of light forces, among them Anton, the movie's protagonist, try to control them and limit their outrage",ru,2004-06-27,Released
2926,The Three Musketeers,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","The young D'Artagnan arrives in Paris with dreams of becoming a king's musketeer. He meets and quarrels with three men, Athos, Porthos, and Aramis, each of whom challenges him to a duel. D'Artagnan finds out they are musketeers and is invited to join them in their efforts to oppose Cardinal Richelieu, who wishes to increase his already considerable power over the king. D'Artagnan must also juggle affairs with the charming Constance Bonancieux and the passionate Lady De Winter, a secret agent for the cardinal.",en,1973-12-11,Released
4710,Masculin Féminin,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","The film stars French New Wave icon Jean-Pierre Léaud as Paul, a romantic young idealist and literary lion-wannabe who chases budding pop star, Madeleine (Chantal Goya, a real life Yé-yé girl).",fr,1966-03-22,Released
4974,Five Times Two,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","As young French couple Gilles and Marion officially separate, we see, in reverse order, the milestone moments in their relationship: Gilles revealing his unfaithfulness at a tense dinner party; Marion giving birth to their premature son while Gilles is elsewhere; Gilles and Marion's joyous wedding; and, finally, the fateful moment when they meet as acquaintances at an Italian beach resort, and their love affair begins.",fr,2004-09-01,Released
258,Bed and Board,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Bed and Board depicts Christine and Antoine having just gotten married yet things fall apart as they are unfaithful.,fr,1970-08-31,Released
8016,Germany Year Zero,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]","The final film in Rossellini's war film trilogy (the first two being Rome, Open City and Paisà). Germany Year Zero takes place in post-war Germany, unlike the others, which take place in German-occupied Rome and post-war Italy, respectively. The story follows a twelve-year-old boy, Edmund Kohler, who is mainly left to his own devices in order to survive and to help his family do the same.",it,1948-12-01,Released
4235,The Sicilian Clan,"[{'id': 80, 'name': 'Crime'}]","Roger Santet is a convicted murderer sprung from prison by the Sicilian clan headed by the aging Vittorio Manalese. They conspire to steal a large cache of jewels from an exhibit in Rome. As they are preparing for the heist, the mobster's American friend Tony Nicosia suggests that a better way to get the rocks would be to hijack the transport plane while it is en route to New York. The dogged inspector Le Goff is using all the available resources to thwart their plans. Though the heist itself is successful, Santet finds himself trapped by the mob because of his fling with Manalese's daughter-in-law",fr,1969-12-01,Released
26,Walk on Water,"[{'id': 18, 'name': 'Drama'}]","Eyal, an Israeli Mossad agent, is given the mission to track down and kill the very old Alfred Himmelman, an ex-Nazi officer, who might still be alive. Pretending to be a tourist guide, he befriends his grandson Axel, in Israel to visit his sister Pia. The two men set out on a tour of the country during which, Axel challenges Eyal's values.",he,2004-02-05,Released
2026,Hostage,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","When a mafia accountant is taken hostage on his beat, a police officer – wracked by guilt from a prior stint as a negotiator – must negotiate the standoff, even as his own family is held captive by the mob.",en,2005-03-10,Released
3115,Godzilla vs. The Sea Monster,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10769, 'name': 'Foreign'}]","The 7th film in the Godzilla series. After being caught in a storm in the south seas, several teenagers and thief arrive on an island where natives have been enslaved by a terrorist organization.  They also discover a sleeping Godzilla and decide to wake him up to aid in their plan to free the natives.",ja,1966-12-17,Released
6593,Godzilla vs. Mechagodzilla II,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 878, 'name': 'Science Fiction'}]","The United Nations assembles the ultimate weapon to defeat Godzilla, while scientists discover a fresh pteranodon egg on a remote Japanese island.",ja,1993-12-11,Released
1918,Or (My Treasure),"[{'id': 18, 'name': 'Drama'}]","Or shoulders a lot: she's 17 or 18, a student, works evenings at a restaurant, recycles cans and bottles for cash, and tries to keep her mother Ruthie from returning to streetwalking in Tel Aviv. Ruthie calls Or ""my treasure,"" but Ruthie is a burden. She's just out of hospital, weak, and Or has found her a job as a house cleaner. The call of the quick money on the street is tough for Ruthie to ignore. Or's emotions roil further when the mother of the youth she's in love with comes to the flat to warn her off. With love fading and Ruthie perhaps beyond help, Or's choices narrow.",he,2004-09-09,Released
1093,Elevator to the Gallows,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","The feature-film debut of famed director Louis Malle is an interesting, modern film noir with the classic theme of lovers plotting to kill the husband and make it look like suicide (reminiscent of The Postman Always Rings Twice). Jeanne Moreau gives an astonishing performance, perverse but naive as she leads her young lover down a path that can only lead to doom for both of them.",fr,1958-01-29,Released
438,Cube Zero,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Cube Zero is the third film in the trilogy yet this time instead of a film about people trapped in a deadly cube trying to get out we see it from the eyes of someone who is controlling the cube and the torture of the victims inside. When the nerd can’t stand to see a woman suffer he himself enters the cube to try and save her.,en,2004-10-15,Released
1589,The Boys from County Clare,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",Two feuding brothers and their respective Ceilidh bands compete at a music festival. Set in 1960's Ireland.,en,2003-09-12,Released
540,D.E.B.S.,"[{'id': 28, 'name': 'Action'}]",The star of a team of teenage crime fighters falls for the alluring villainess she must bring to justice.,en,2004-01-21,Released
32078,Panic in the Streets,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","One night in the New Orleans slums, vicious hoodlum Blackie and his friends kill an illegal immigrant who won too much in a card game. Next morning, Dr. Clint Reed of the Public Health Service confirms the dead man had pneumonic plague. To prevent a catastrophic epidemic, Clint must find and inoculate the killers and their associates, with the reluctant aid of police captain Tom Warren, despite official skepticism, and in total secrecy, lest panic empty the city. Can a doctor turn detective? He has 48 hours to try...",en,1950-06-12,Released
158,Knockin' on Heaven's Door,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","Two young men, Martin and Rudi, both suffering from terminal cancer, get to know each other in a hospital room. They drown their desperation in tequila and decide to take one last trip to the sea. Drunk and still in pajamas they steal the first fancy car they find, a 60's Mercedes convertible. The car happens to belong to a bunch of gangsters, which immediately start to chase it, since it contains more than the pistol Martin finds in the glove box.",de,1997-02-20,Released
1772,City of Hope,"[{'id': 18, 'name': 'Drama'}]","This gritty inner-city film by John Sayles follows various people living in a troubled New Jersey setting, most notably Nick Rinaldi (Vincent Spano), a disillusioned contractor who has been helped along his whole life by his wealthy father (Tony Lo Bianco). Other characters in this ensemble drama about urban conflict and corruption include Asteroid , an unstable homeless person, and Wynn (Joe Morton), an idealistic young politician.",en,1991-10-11,Released
187,Sin City,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.",en,2005-04-01,Released
2029,Tanguy,"[{'id': 35, 'name': 'Comedy'}]",No overview found.,en,2001-11-21,Released
49225,Age of Consent,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",An elderly artist thinks he has become too stale and is past his prime. His friend (and agent) persuades him to go to an offshore island to try once more. On the island he re-discovers his muse in the form of a young girl.,en,1969-05-13,Released
3875,Brothers,"[{'id': 18, 'name': 'Drama'}]","A Danish officer, Michael (Thomsen), is sent away to the International Security Assistance Force operation in Afghanistan for three months. His first mission there is to find a young radar technician who had been separated from his squad some days earlier. While on the search, his helicopter is shot down and he is taken as a prisoner of war, but is reported dead to the family.",da,2004-08-27,Released
74948,Steppenwolf,"[{'id': 18, 'name': 'Drama'}]","In the bourgeois circles of Europe after the Great War, can anything save the modern man? Harry Haller, a solitary intellectual, has all his life feared his dual nature of being human and being a beast. He's decided to die on his 50th birthday, which is soon. He's rescued from his solipsism by the mysterious Hermine, who takes him dancing, introduces him to jazz and to the beautiful and whimsical Maria, and guides him into the hallucinations of the Magic Theater, which seem to take him into Hell. Can humour, sin, and derision lead to salvation?",en,1974-01-01,Released
775,A Trip to the Moon,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",A Trip to The Moon is a science fiction film from the French film pioneer Georges Méliès from the year 1902 about a trip to the moon. The film was the first film with a self-contained plot and was the beginning of the Science Fiction genre.,fr,1902-09-01,Released
69069,The Chant of Jimmie Blacksmith,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","The true story of a part aboriginal man who finds the pressure of adapting to white culture intolerable, and as a result snaps in a violent and horrific manner.",en,1978-06-21,Released
7453,The Hitchhiker's Guide to the Galaxy,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]","Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",en,2005-01-15,Released
6183,Barefoot,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","A hedonistic bachelor, falls for an escaped mental patient.  Til Schweiger comes up with a slickly-made off-the-wall romantic comedy drama ""Barfuss"" (Barefoot), his first solo directing effort in nearly a decade.  Punchy, anti-establishment tone, with Schweiger playing a hedonistic bachelor - he is his rich family's black sheep - who falls for a suicidal mental patient (Johanna Wokalek).  An offbeat, strangely tender love story develops as Nick struggles with responsibility for the first time in his life.",de,2005-03-30,Released
1495,Kingdom of Heaven,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.",en,2005-05-03,Released
1640,Crash,"[{'id': 18, 'name': 'Drama'}]","Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",en,2004-01-13,Released
26614,La Chienne,"[{'id': 18, 'name': 'Drama'}]","Cashier Maurice Legrand is married to Adele, a terror. By chance, he meets Lucienne, ""Lulu"", and make her his mistress. He thinks he finally met love, but Lulu is nothing but a streetwalker, in love with Dede, her pimp. She only accepts Legrand to satisfy Dede's needs of money. Remade as Fritz Lang's Scarlet Street with Edward G. Robinson and Joan Bennett.",fr,1931-11-20,Released
26810,A Common Thread,"[{'id': 18, 'name': 'Drama'}]","French drama, the debut film from writer-director Eléonore Faucher. Teenager Claire (Lola Naymark) discovers she is pregnant and decides to keep it a secret. Abandoning her dead-end supermarket job, she is taken on as an apprentice by couturiere Madame Mélikian (Ariane Ascaride), who is grieving over the death of her own child. As the two women work together, they soon develop a supportive and fam",fr,2004-05-14,Released
1566,The Bridge,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","A group of German boys are ordered to protect a small bridge in their home village during the waning months of the second world war. Truckloads of defeated, cynical Wehrmacht soldiers flee the approaching American troops, but the boys, full of enthusiasm for the ""blood and honor"" Nazi ideology, stay to defend the useless bridge.",de,1959-10-21,Released
37720,The Hiding Place,"[{'id': 18, 'name': 'Drama'}]",The Hiding Place is an account of a Dutch family who risk their lives by offering a safe haven for Jews during World War II,en,1975-05-04,Released
1279,Samaritan Girl,"[{'id': 18, 'name': 'Drama'}]","Yeo-jin and Jae-yeong are two teenage girls who are trying to earn money for a trip to Europe. To reach this end, Jae-yeong is prostituting herself while Yeo-jin acts as her pimp, setting her up with the clients and staying on guard for the police. Things take a turn for the worse when Yeo-jin gets distracted from her duty and the police raid the motel where Jae-yeong is meeting with a client. To avoid getting caught, Jae-yeong jumps out of a window, fatally injuring herself.",ko,2004-02-10,Released
1895,Star Wars: Episode III - Revenge of the Sith,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]","Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice – Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring – the twin children born in secrecy who will grow up to become heroes.",en,2005-05-17,Released
27,9 Songs,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","Matt, a young glaciologist, soars across the vast, silent, icebound immensities of the South Pole as he recalls his love affair with Lisa. They meet at a mobbed rock concert in a vast music hall - London's Brixton Academy. They are in bed at night's end. Together, over a period of several months, they pursue a mutual sexual passion whose inevitable stages unfold in counterpoint to nine live-concert songs.",en,2004-07-16,Released
953,Madagascar,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]","Zoo animals leave the comforts of man-made habitats for exotic adventure in this animated family film. After escaping from the zoo, four friends -- a lion, a hippo, a zebra and a giraffe -- are sent back to Africa. When their ship capsizes, stranding them on Madagascar, an island populated by crazy critters, the pals must adapt to jungle life and their new roles as wild animals.",en,2005-05-25,Released
921,Cinderella Man,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","The true story of boxer, Jim Braddock who, in the 1920’s after his retirement, has a surprise comeback in order to get him and his family out of a socially poor state.",en,2005-06-02,Released
787,Mr. & Mrs. Smith,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",en,2005-06-07,Released
3011,Good Neighbor Sam,"[{'id': 35, 'name': 'Comedy'}]","To help his divorced neighbor claim a substantial inheritance, a family man poses as her husband. The ruse spills over into his career in advertising, and his recent promotion relies on his wholesome and moral appearance.",en,1964-07-22,Released
272,Batman Begins,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",en,2005-06-10,Released
2287,Rize,"[{'id': 99, 'name': 'Documentary'}]","A documentary film that highlights two street derived dance styles, Clowing and Krumping, that came out of the low income neighborhoods of L.A.. Director David LaChapelle interviews each dance crew about how their unique dances evolved. A new and positive activity away from the drugs, guns, and gangs that ruled their neighborhood. A raw film about a growing sub-culture movements in America.",en,2005-01-15,Released
1382,Me and You and Everyone We Know,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","The feature film debut by artist Miranda July about a various comic situations and plots that intertwine. One story line is about a father who is ending his marriage and the other story is of a video artist (possibly autobiographical of Miranda July, also played by her) who is desperately trying to get her work in a modern art museum. The film won Caméra d'Or at Cannes.",en,2005-06-17,Released
276,The Edukators,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Three activists cobble together a kidnapping plot after they encounter a businessman in his home.,de,2004-10-25,Released
2151,Man with the Screaming Brain,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",In 2005 Bruce Campbell directed his first ever feature film. The film stars Bruce Campbell as a wealthy CEO who travels to Bulgaria after the fall of communism. His plan was to do business for his U.S. drug company yet he is shortly caught up in some dirty situations and ends up with a brain transplant after his brain is severely damaged. Slapstick B-Movie science fiction on a low budget.,en,2005-04-03,Released
26323,Bordertown,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","An ambitious Mexican-American gets mixed up with his boss""s neurotic wife.",en,1935-01-23,Released
2095,Desert Saints,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]","Kiefer Sutherland is a hard-edged hit man. Known as the world's best professional killer, Sutherland is living a life of detached solitude when he is given an assignment that pairs him up with a sultry hitchhiker (Melora Walters). Before long, he finds there is more to her than meets the eye, as he becomes entangled deeper and deeper into a web of fatal lies and double-crosses.",en,2002-03-10,Released
74,War of the Worlds,"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop of his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",en,2005-06-28,Released
4889,Billion Dollar Brain,"[{'id': 53, 'name': 'Thriller'}]",A former British spy stumbles into in a plot to overthrow Communism with the help of a supercomputer. But who is working for whom?,en,1967-11-02,Released
1667,March of the Penguins,"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]","Every year, thousands of Antarctica's emperor penguins make an astonishing journey to breed their young. They walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on Earth.  Morgan Freeman narrates this amazing, true-life tale touched with humour and alive with thrills. Breathtaking photography captures the transcendent beauty and staggering drama of devoted parent penguins who, in the fierce polar winter, take turns guarding their egg and trekking to the ocean in search of food. Predators hunt them, storms lash them. But the safety of their adorable chicks makes it all worthwhile. So follow the leader ... to adventure!!",fr,2005-01-26,Released
1826,Russian Dolls,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Five years after their summer together in Barcelona, Xavier, William, Wendy, Martine and Isabelle reunite.",fr,2005-06-15,Released
36401,Pornography,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Two intellectuals, a writer and a director, begin to play a mysterious psychological game in a peaceful countryside manor house during the Nazi occupation.",pl,2003-09-19,Released
1635,The Island,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]","In 2019, Lincoln Six-Echo is a resident of a seemingly ""Utopian"" but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to The Island — reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie.",en,2005-07-20,Released
1696,The Devil's Rejects,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]","The sequel to House of 1000 Corpses – the Firefly family are ambushed at their isolated home by Sheriff Wydell and a squad of armed men guns blazing – yet only Otis and his sister, Baby, manage to escape the barrage of bullets unharmed. Hiding out in a backwater motel, the wanted siblings wait to rendezvous with their errant father, Captain Spaulding, killing whoever happens to stand in their way.",en,2005-07-22,Released
1665,Last Days,"[{'id': 18, 'name': 'Drama'}]","The life and struggles of a notorious rock musician seeping into a pit of loneliness whose everyday life involves friends and family seeking financial aid and favors, inspired by rock music legend Kurt Cobain and his final hours.",en,2005-05-13,Released
5237,Dust Devil,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",A woman on the run from her abusive husband encounters a mysterious hitch-hiker.,en,1992-08-08,Released
308,Broken Flowers,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]","As the devoutly single Don Johnston is dumped by his latest girlfriend, he receives an anonymous pink letter informing him that he has a son who may be looking for him.",en,2005-05-17,Released
5319,Hum Dil De Chuke Sanam,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Indian-based traditional family of Pundit Darbar (Vikram Gokhale) gets a visit from Sameer Rafilini (Salman Khan), from Italy, who has come as a pupil to learn music and singing. Darbar and his family accept him. Sameer meets Nandini (Aishwarya Rai), Darbar's daughter, and both fall in love. But Darbar wants Nandini to wed Vanraj (Ajay Devgan), and has Sameer swear that he will leave India.",hi,1999-06-18,Released
1444,Junebug,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","On the way to meet with an independent artist in the South, newlywed art dealer Madeleine (Embeth Davidtz) is convinced by her husband, George (Alessandro Nivola), that they should stop to meet his family in North Carolina. Madeleine's affluent lifestyle clashes with the family, but she befriends George's wide-eyed and pregnant sister-in-law, Ashley (Amy Adams), who is nearing her due date. Through the family, Madeleine gains greater insight into George's character.",en,2005-08-03,Released
501,Grizzly Man,"[{'id': 99, 'name': 'Documentary'}]","Werner Herzog's documentary film about the ""Grizzly Man"" Timothy Treadwell and what the thirteen summers in a National Park in Alaska were like in one man's attempt to protect the grizzly bears. The film is full of unique images and a look into the spirit of a man who sacrificed himself for nature.",en,2005-08-12,Released
6957,The 40 Year Old Virgin,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.",en,2005-08-11,Released
1917,Who Killed Bambi?,"[{'id': 53, 'name': 'Thriller'}]","Isabelle, a beautiful nursing student, is starting her internship at a prestigious hospital. She meets Dr. Philip there, feels atracted to him from the beggining and starts suffering from strange fainting; so he calls her Bambi: her legs don't support her. Patients mysteriously start to dissappear from their rooms; so Bambi and Dr. Philip start a cat vs. mouse paranoid game, in order to catch the probable killer.",fr,2003-12-24,Released
445,Caché,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",A married couple is terrorized by a series of videotapes planted on their front porch.,fr,2005-05-02,Released
4442,The Brothers Grimm,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]","Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test  when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.",en,2005-08-26,Released
1985,The Constant Gardener,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","Justin Quayle is a low-level British diplomat who has always gone about his work very quietly, not causing any problems. But after his radical wife Tessa is killed he becomes determined to find out why, thrusting himself into the middle of a very dangerous conspiracy.",en,2005-08-31,Released
7182,Venom,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","Venom is a fright-filled voodoo thriller loaded with a sizzling cast of the screen's hottest young stars. Set deep in the eerie swamps of southern Louisiana - Agnes Bruckner (Murder By Numbers), Jonathan Jackson (Tuck Everlasting) and Meagan Good (Roll Bounce) are among a group of teenagers trying to uncover the truth behind a friend's mysterious death. What they find is an evil force more deadly than anyone could have imagined ... now they are running for their lives!",en,2005-09-16,Released
340,Everything is Illuminated,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","A film based on the semi-autobiographical novel of the same name by American writer Jonathan Safran Foer, in which a young Jewish American man endeavors—with the help of eccentric, distant relatives—to find the woman who saved his grandfather during World War II, in a Ukrainian village which was ultimately razed by the Nazis.",en,2005-09-16,Released
1546,Thumbsucker,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Justin, a teenager boy, throws himself and everyone around him into chaos when he attempts to break free from his addiction to his thumb.",en,2005-01-23,Released
51277,Now and Forever,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","Young freewheeling wanderer Jerry Day and his beautiful wife Toni are at odds over their lifestyle. Jerry can't accept responsibility but Toni yearns for a family and a settled life. Then the Days 'rediscover' Jerry's young daughter Pennie, who has been living with his rich deceased wife's family. Pennie appears to be just what Jerry needs to mend his swindling ways and lead a straight life. Despite the responsibility of his new family, Jerry is swayed by the corruptible influence of jewelry thief Felix Evans. When Evans lures Jerry into a job, it puts the continuation of his new family life at risk.",en,1934-08-31,Rumored
1676,Will Penny,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]","Will Penny, an aging cowpoke, takes a job on a ranch which requires him to ride the line of the property looking for trespassers or, worse, squatters. He finds that his cabin in the high mountains has been appropriated by a woman whose guide to Oregon has deserted her and her son. Too ashamed to kick mother and child out just as the bitter winter of the mountains sets in, he agrees to share the cabin until the spring thaw. But it isn't just the snow that slowly thaws; the lonely man and woman soon forget their mutual hostility and start developing a deep love for one another.",en,1967-12-19,Released
