itemId,title,category,description,option1,option2,option3
B001ZXJCA0,Ware Manufacturing Chew Proof Guinea Pig Cage,"Pet Supplies, Small Animals, Houses and Habitats, Cages",Chew Proof Guinea Pig Cage,"Easy to assemble, Perfectly sized for a Guinea Pig to live, play and grow, No plastic parts",Ware Manufacturing,911
B0024EACXU,Ware Manufacturing Critter Universe Small Pet Expanded Cage System,"Pet Supplies, Small Animals, Houses and Habitats, Cages","This critter universe expanded provides two levels of fun and includes cage, wheel, bowl, tunnel, bottle and cage top transporter. It can connect to other cage systems such as crittertrail and habitrail as well as to other critter universe items such as wall units, tubes, cubes and more. The wire spacing on all Critter Universe homes is perfect for hamsters perfect for mice, dwarf hamsters and juvenile hamsters. Add on critter universe levels, tubes, wall units. Measures 16-inch width by 9-1/2-inch depth by 22-1/2-inch height.","Critter universe expanded, The next generation of connectable cage systems, totally interconnectable and infinitely expandable, Includes cage top transporter, wheel, bowl, bottle, Infinitely expandable, Measures 16-inch width by 9-1/2-inch depth by 22-1/2-inch height",Ware Manufacturing,376
B0024EGEXM,Ware Manufacturing Hang-N-Twin Bed Sleeper for Small Pets,"Pet Supplies, Dogs, Beds and Furniture, Beds","Ware Manufacturing\s Hang-N-Twin Bed is a great choice for adding a new sleeper to your small pets cage. This hanging twin bed is super cozy and is perfect for multiple pets to lounge and rest. Great for adding a second level or just adding extra living space to the cage. This cozy twin bed fits any cage and attaches simply with nylon straps and clips. Ware Manufacturing\s Hang-N-Twin Bed is the best option for providing multiple pets a new cozy spot to rest. Completely safe for your pet and is washable. Measures 17"" Width X 17"" Depth X 14.5"" Height.","Fun, Roomy Twin Bed Design, Attractive Colorful Exterior, Cozy Interior, Nylon straps with clips for easy attachment, This Sturdy Washable Cloth Sleeper Has A Colorful Striped Exterior And A Cozy Interior That Critters Adore., Expands Living Space And Provides A Fun Place To Play, Hide Or Sleep, Super Cozy Hanging Twin Bed Sleeper that Critters Adore, Fun Place for Small Critters to Hide, Play and Sleep, Twin Bed is Great for Multiple Pets, Expands Your Pets Living Space, Fits Any Cage, Nylon Straps and Clips Allow For Easy Attachment, Measures 17"" Width X 17"" Depth X 14.5"" Height",Ware Manufacturing,1187
B00251GJ5W,Nature's Miracle Advanced Stain and Odor Remover Gallon,"Pet Supplies, Dogs, Litter and Housebreaking, Odor and Stain Removers","""Natures Miracle Advanced Stain and Odor Remover, the pet stain and odor fighting brand you trust because it works. Natures Miracle Advanced Stain and Odor Remover combines the best cleaning technologies to create the most effective, pet safe formula available. This advance oxygen infused, bio-enzymatic formula deeply penetrates to eliminate tough pet stains and odors including pet urine, feces and vomit, discouraging the growth of bacteria and germs. This dual-action Pet-Block System removes pheromones, attractant scents naturally released by pets, and destroys odors on contact to prevent re-soiling. Faster drying formula helps minimize tracking. Use on carpets, upholstery, linens, pet bedding, stains and odors and other hard to get out messes. Safe and effective, will also work on old and deep-set stains and odors.""","Deeply cleans to help remove all pet mess traces, Pet Block system works to remove pet pheromones and destroys odors on contact to prevent re-soiling, Safe for use on carpets, floors,, furniture, clothing and more when used as directed, Fast drying to minimize tracking",Nature's Miracle,2699
B0026GXXMS,Nickelodeon's SpongeBob SquarePants Small 6 Inch Pineapple House Aquarium Ornament from Penn Plax &ndash; Durable Resin Safe for All Fish,"Pet Supplies, Fish and Aquatic Pets, Aquarium Dcor, Ornaments","The Nickelodeons SpongeBob SquarePants Small 6 Inch Pineapple House Aquarium Ornament from Penn Plax makes a great addition to all home aquariums. Bring the famous pineapple from 124 Conch Street in Bikini Bottom to your home! The pineapple house measures 5.9 inches tall, so it will fit easily in almost any home fish tank. It is made from non-toxic, durable resin that is super easy to clean. You can wipe down and clean off the ornament when you are cleaning out your fish tank. Safe addition for all aquariums and fish. Every ornament is inspected with your fishs safety in mind. They will love swimming in and out of this pineapple. The sturdy base means that you never have to worry about this pineapple house aquarium ornament floating around. Perfect for adults and children, this fun aquarium decoration adds some color and whimsy to any fish tank.","Nickelodeons SpongeBob SquarePants Pineapple House aquarium ornament is a cool, unique addition to any home fish tank. Bring the famous pineapple from 124 Conch Street in Bikini Bottom to your home!, Pineapple house measures 5.9 inches tall. Makes a great gift for all fans of the show or anyone that wants to make their aquarium stand out and be a little more vibrant., Made from non-toxic, durable resin. When it comes time to clean your tank; you can also clean this ornament very easily by wiping it down., Safe for all aquariums and fish. Every ornament is inspected with your fishs safety in mind. Designed to be the perfect accent to any aquarium regardless of the size., Perfect for adults and children, this fun aquarium decoration adds some color and whimsy to any fish tank. It has a sturdy base, so you do not need to worry about it floating around., <span class=""a-size-base a-color-secondary"">\n                Satisfaction Guaranteed\n            </span>, <span class=""a-size-base a-color-secondary"">\n                100% Money Back Guarantee on all orders\n            </span>, <span class=""a-size-base a-color-secondary"">\n                SpongeBoband#039;s Home - 124 Conch Street in Bikini Bottom\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Safe for all aquariums and fish.  Every ornament is inspected with your fishs safety in mind\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Designed to be the perfect accent to any aquarium regardless of the size.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Perfect for adults and children, this fun aquarium decoration adds some color and whimsy to any fish tank.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                It has a sturdy base, so you do not need to worry about it floating around.\n            </span>",SpongeBob SquarePants,1500
B0026H1O00,Penn Plax Squidward's Easter Island Home Ornament,"Pet Supplies, Fish and Aquatic Pets, Aquarium Dcor, Ornaments","""Bring a little bit of Bikini Bottom into your childs aquarium with this SpongeBob Square Pants 6.5 Squid ward Easter Island Home Ornament. Kids love SpongeBob and your child will enjoy their aquarium even more with SpongeBob and his friends. Squid ward Q. Tentacles is SpongeBobs neighbor under the sea. He lives in an Easter Island like statue in Bikini Bottom with SpongeBob and his friends. This licensed Nickelodeon SpongeBob ornament is made from a durable resin that can be placed right into your tank and is easily cleaned. This ornament is a great addition to any aquarium and with the many other great SpongeBob ornaments and items you can keep adding even more of the magical world of Bikini Bottom to your childs aquarium. Also good for terrariums and as a stand alone desk display. Collect em all!""","""Bring the world of SpongeBob home and into your childs aquarium."", Enjoy the magical world of Bikini Bottom while teaching your child about pets., ""Made of a durable resin thats safe for children and pets."", <span class=""a-size-base a-color-secondary"">\n                Satisfaction Guaranteed\n            </span>, <span class=""a-size-base a-color-secondary"">\n                100% Money Back Guarantee on all orders\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Squidwardand#039;s Home - 122 Conch Street in Bikini Bottom\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Safe for all aquariums and fish.  Every ornament is inspected with your fishs safety in mind\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Designed to be the perfect accent to any aquarium regardless of the size.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Perfect for adults and children, this fun aquarium decoration adds some color and whimsy to any fish tank.\n            </span>, <span class=""a-size-base a-color-secondary"">\n                It has a sturdy base, so you do not need to worry about it floating around.\n            </span>",Penn Plax,4761
B0026HY4HA,"Touch of Nature 20553 American Goldfinch Bird, 4-Inch","Pet Supplies, Birds, Health Supplies","Mushroom/Feather American Goldfinch Bird 4"" (10.2 cm) on wire, 1 piece.","True To Nature, Artificial Bird, Perfect for crafting, Made in China",Touch of Nature,6496
B00272AB76, Rinse Ace 3 Way Pet Shower Sprayer with 8 foot Hose and Quick Connect to Showerhead,"Pet Supplies, Dogs, Grooming, Shower and Bath Accessories","The Rinse Ace 3-Way Pet Shower lets pets enjoy warm showers indoors, anytime. The improved sprayer has three settings for Gentle, Pulsating and Concentrated sprays. Variable flow lever saves water. Includes quick connect for showerhead.","State-of-the-art, three-setting sprayer makes the shower easier and more enjoyable, Gentle Full spray is ideal for rinsing the hard-to-reach underbelly, Pulsating Massage spray feels great, Concentrated spray is perfect for targeted rinsing of delicate areas, Variable Flow Lever toggles from Pause to Light to Full Flow, saving water and preventing accidental sprays",Rinse Ace,4679
B002ALE9RM,"VetriScience Laboratories - Vetri Lysine Plus, 120 Bite-Sized Chews","Pet Supplies, Cats, Health Supplies, Supplements and Vitamins, Multivitamins","""Vetri-Lysine Plus is a highly palatable chicken liver flavored soft chew formula designed to support immune system function. Vetri-Science Laboratories Vetri-Lysine Plus is recommended to support immune system function, collagen formation, tissue repair, antioxidant activity and antibody and lymphocyte production. The amino acid L-lysine supports hormone, antibody and enzyme production, as well as collagen formation and tissue repair. The inclusion of DMG supports methylation, providing useful methyl groups to support the production of hormones, neurotransmitters, antibodies, nucleic acids, and other metabolically active molecules. Research indicates that supplementing with DMG enhances oxygen utilization at the cellular level and supports the immune response.""","Vetri Lysine Plus is recommended by veterinarians for feline conditions that are responsive to Lysine, Lysine Plus may help prevent the replication of the FVR virus. Lysine may help manage signs associated with the Feline Herpes Virus, Lysine supports immune system function and eye health in growing kittens, Each bag contains 120 chicken liver flavored chews, VetriScience products are veterinarian formulated and manufactured in the USA, <span class=""a-size-base a-color-secondary"">\n                Immune system function\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Collagen formation\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Tissue repair\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Antioxidant activity\n            </span>, <span class=""a-size-base a-color-secondary"">\n                Antibody and lymphocyte production\n            </span>",VetriScience Laboratories,315
B002FYU5O0,Basking Spot Lamp,"Pet Supplies, Reptiles and Amphibians, Terrarium Heat Lamps and Mats, Heat Lamps","""2 bulb value pack of the #1 reptile basking spot lamp.Perfect for use with high heat basking reptiles, such as tropical and desert species.Provides beneficial UVA rays which promotes breeding, feeding and are beneficial to your reptiles psychological well-being.Unique patented double reflector focuses 35% more heat and light into a tight beam.Increases the overall ambient air temperature, necessary for the proper health of all reptiles and amphibians.Creates the proper heat gradients necessary for thermoregulation.Lasts up to 2,000 hours..""","Two-bulb value pack of the #1 reptile basking spot lamp, Basking lamps provide beneficial UVA rays that promote breeding, feeding and overall health, Patented double reflector focuses 35% more heat and light into a tight beam, Remarkable reptile heat lamps that last up to 2,000 hours, Ideal for diurnal reptiles",Zoo Med,301
B002KSJPL0," Wagner&#39;s 13013 Four Season Wild Bird Food, 40-Pound Bag ","Pet Supplies, Birds, Food","Four Season Wild Bird Food is blended for year round feeding and formulated to attract the widest variety of songbirds. This blend of sunflower seed, millet, cracked corn, and milo will attract your favorite songbirds year round - in the winter when natural seeds are scarce, spring and summer for hatchlings, and autumn to give energy to the migrating birds. Wagners Four Season Wild Bird Food is a great value and you are sure to keep them coming to your backyard for more. Trust your backyard birds to the experts at Wagners.","FOUR SEASON - A trusted name that attracts your favorite songbirds, Contains general purpose seed including sunflower, Heavy woven poly bag, Highest quality grains used in blending, Made in the USA",Wagner's,99
B002X2NBNQ,Lixit Critter Space Pod 2 Large,"Pet Supplies, Small Animals, Houses and Habitats, Habitat Dcor","Small animal house can be hung from the top of a wire cage or turned over and placed in the bottom. Comes apart for easy cleaning. Large size 11 x 11"" x 8"" high is good for rats baby ferrets and other small animals. Also great for small nesting birds. Large size good for rats baby ferrets and other small animals. Also great for small nesting birds.""","Versatile can be used hanging or floor placed, Cleans easily, Perfect for rats and baby ferrets, Also great for nesting birds",Lixit,4951
B00301C73E,"[2 Pack] Galaxy S9 Plus Screen Protector Tempered Glass, [Update Version] AVIGOR 3D Curved Dot Matrix [Full Screen Coverage] Glass Screen Protector [Case Friendly] for Samsung S9 Plus","Pet Supplies, Dogs, Toys, Squeak Toys",", ATTENTION: Touch Screen Sensitivity, *Touch Sensitivity Adjustment: Go to your phone Settings menu - Advanced Features - Turn On Touch Sensitivityandnbsp;, *Sensitivity of the Home Button: Go to your phone Settings menu - Display - Navigation Bar , youll see the Hard Press Home Button feature.andnbsp;, The default setting is 3, but you can increase this up to a stronger setting of 5.andnbsp;, There is a test at the bottom of the screen that lets you gauge the sensitivity at each level, so go with what works for you., Features:, Material: Tempered Glass, Touch screen will function as normal, Prevent scratches, dust, wear and glare, Anti-glare, anti-bubble, anti-fingerprint and anti-slip, It provides great security at 45 degree viewing angle, Offers tough and durable surface while keeping the LCD screen clean, Made of high-quality material that is very lightweight and impact resistant, Package Content:andnbsp;, 2 X Tempered Glass Screen Protectors, 2 X Dust Removal Stickers, 2 X Wet/Dry Wipes","1 YEAR WARRANTY! AVIGOR focus on designing, rearseching and producing screen protector more than 10 years. We committed to providing our customer better quality and service., Ultra thin-0.3mm thickness is reliable and resilient, and promises full compatibility with touchscreen sensitivity., Easy to install, specifically designed for Samsung Galaxy S9 with a installation tray, help you install the screen protector perfectly., Case-friendly and Full screen, this tempered glass S9 screen protector is specifically designed for Samsung Galaxy S9 , compatible with most s9 case., Highly durable, shatterproof, and scratch resistant - surface hardness 9H and 0.5 long-last anti finger print coating",AUAUI,4172
B0036E91FC,"Resolve Pet Carpet Cleaner Powder, 18 oz Bottle, For Dirt Stain &amp; Odor Removal","Pet Supplies, Cats, Litter and Housebreaking, Odor and Stain Removers","Resolve Pet Expert Carpet Cleaner Moist Powder cleans deep to lift and remove tough ground-in dirt. Patented Odor Stop Technology eliminates pet odors, so you can live with your pet and not their unwanted odors. It also discourages pet resoiling. Resolve Pet Expert Carpet Cleaner Moist Powder removes ground in soil on carpets. Safely cleans most carpets, except special carpets like antique or oriental rugs., <div class=""aplus"">, RESOLVE Pet Formula Carpet Cleaner Moist Powder with ODOR STOP Technology lifts and removes tough ground-in dirt and odors left behind by pets. ODOR STOP Technology eliminates pet odors, freshens with a light, clean scent, and discourages pet re-soiling., Lifts and removes tough ground-in dirt and odors left behind by pets.<br><a href=""https://images-na.ssl-images-amazon.com/images/G/01/aplus/detail-page/resolve-B0036E91FC-img1-lg.jpg""><br>View larger</a>, This moist powder carpet cleaner contains ODOR STOP technology to remove pet odors from carpets and leave behind a clean, fresh scent. The powder absorbs ground-in dirt and helps prevent repeat soiling.Simply sprinkle the powder on your carpet and use a soft brush to spread it across soiled areas. In as little as 20 minutes the powder will dry and can be vacuumed up, leaving your carpet clean, soft, and plush., Pet Formula Carpet Cleaner Moist Powder is specially formulated to easily and deeply clean large areas of carpet in homes with pets, such as living rooms, bedrooms, and family rooms. This formula safely cleans carpets, including stain-resistant carpets, and helps protect from future dirt and odors. It is not recommended for specialty carpets such as antique or oriental rugs., ""Vacuuming alone wont pick up all the dirt trapped in your carpet. With RESOLVE products you can achieve a fast deeper clean without the inconvenience, expense, or complication of other deep cleaning methods. RESOLVE removes three times more dirt than vacuuming and freshening powders alone.* Whether you need to deep clean large or high-traffic areas, remove stubborn stains, or take care of pet odors and messes, youll find an easy and convenient solution with RESOLVE products."", RESOLVE Pet Formula Carpet Cleaner Moist Powder, 18 Ounces., Pet Formula Carpet Steam Cleaner Solution 2X Concentrate, Pet Stain Remover for Carpet, Pet Formula High Traffic Carpet Cleaner Foam, *Based on a scientific study using a proprietary test method to evaluate and compare the cleaning efficacy of RESOLVE Deep Clean Powder Carpet Cleaner versus using a vacuum cleaner alone. Testing was conducted in RESOLVE carpet laboratories in February, 2011.","3X more dirt removal than vacuuming alone, Eliminates pet odors and freshens with a light, clean scent, Patented Odor Stop Technology discourages pet resoiling, Safely cleans most carpets, except special carpets like antique or oriental rugs, Great for: Ground-in dirt. Resolve Pet Formula Carpet Cleaner Moist Powder removes ground in soil on carpets",Resolve,6755
B003G8GEN0,Loofah Dog Toy - Ball - 2 1/2 in.,"Pet Supplies, Dogs, Toys, Balls",All-natural loofa chew toys are a blast for any dog. Each bite helps massage gums while each fun shape is simple to throw and retrieve.,,Penn Plax,8752
B003GHYVKE,TORRIX Cats Flea and Tick Collar &ndash; 8-Month Flea Prevention Cat Collar &ndash; Adjustable and Waterproof Cat Flea and Tick Control,"Pet Supplies, Cats, Flea and Tick Control","""Our Mysterio Predicts Your Childs Future Infant T-Shirt (0-6m) will be a crowd pleaser at any baby shower! Each infant T-shirt comes with a possibility of 12 futures and packaged in a cotton drawstring bag. T-shirts are suitable for babies 0-6 months. What will you childs future hold? Will your child reap fame by being a Roller Disco Champion? A Kung Fu Master? A Game Show Host? Mayor of Hoboken? or a Fortune Cookie Writer? Unseal the bag to find your childs destiny.""","Size: 0-6 months, Material: Cotton, Made in India",TORRIX,605
B003MN13CQ,Emery Cat Board,"Pet Supplies, Cats, Beds and Furniture, Scratching Pads",,,,1735
B003O819U0,Equine Fly and Mosquito Aerosol,"Pet Supplies, Dogs, Training and Behavior Aids, Repellents, Spray Repellents","593425869/593435866 Features: -Fly and insect control. -Kills and repels stable flies, horse flies, face flies, mosquitoes and more. -For use on horses, beef and dairy cattle, hogs, chickens and other livestock. -18 Ounce. Product Type: -Insect Control. Generic Dimensions: -Overall dimensions: 0.83"" H x 0.21"" W x 0.21"" D. -Weight: 1.25 lbs. Dimensions: Overall Height - Top to Bottom: -0.83 Inches. Overall Width - Side to Side: -0.21 Inches. Overall Depth - Front to Back: -0.21 Inches. Overall Product Weight: -1.25 Pounds.","Kills and repels stable flies, horse flies, face flies, mosquitoes and more., For use on horses, beef and dairy cattle, hogs, chickens and other livestock., 18 OUNCE",MANNA PRO-FARM,567
B003TU0XG4,Dremel 7300-PT 4.8V Pet Nail Grooming Tool,"Pet Supplies, Dogs, Grooming, Claw Care","""The use of dog nail clippers can be painful for your pet. Dremel simplifies pet grooming for owners and animals with this cordless Pet Nail Rotary Tool. This kit allows you to quickly, easily and safely trim your pets nails. The rechargeable, battery-powered device uses a 60-grit sanding drum to comfortably trim toenails in a manner that is designed to be harmless and humane. With easy to follow instructions included in the kit, youll be grooming pet nails in minutes.""","Rotary tool provides a safe, effective, less stressful alternative to clipping. Material: High Density Plastic. Battery Chemistry: Nickel-Cadmium (NiCd), Two rotation speeds let you safely and carefully grind nails in stages. Battery-powered device uses a 60-grit sanding drum to comfortably trim toenails in a manner that is designed to be harmless and humane, Cordless operation for optimum control. In order to insert the bit into the tool, the user must first unscrew the top in order for the collect to expand, and then tighten the top to secure the bit, Compatible with an array of Dremel sanding drums and bands, Two speeds 6,500 and 13,000 RPM to match the proper speed required Backed by a two-year warranty, 3-Hour Battery Charger, 755-01 4.8V Battery, In order to insert the bit into the tool, the user must first unscrew the top in order for the collect to expand, and once the bit is inserted, the user would then tighten the top to secure the bit, ""Quickly, easily, and safely trim your pets nails in minutes""",Dremel,47
B003U330LA,"Good Directions Pine Cones Multi-Purpose Boot Tray / Shoe Tray - Copper Finish (34 inch) - Plants, Pet Bowl, Garage, Entryway, Entrance, Foyer","Pet Supplies, Dogs, Feeding and Watering Supplies, Bowls and Dishes, Basic Bowls","""This multi-purpose boot tray is as versatile as it is attractive! Raised-relief designs help items dry faster and will match any interior decor. Use it as a boot tray for your entryway, mudroom, or any other area of the home to keep floors neat and clean. Additionally, use it as an attractive home for your potted plants or a neat, no-mess zone for your favorite furry friends pet bowls! The possibilities are endless. The multi-purpose boot tray has a powder coated, galvanized steel construction with a copper finish and features a circle design inside the tray. The tray is 34-inch L by 14-inch W by 2-1/2-inch H and can store approximately 3 pairs of adult boots or shoes.""","Perfect for storing boots, shoes, sneakers, and more in entryways, laundry rooms, mud rooms, foyers, or any other room in the house, ""Your potted plants will be safe and secure while also making clean-up a breeze; Youll never worry about over-watering again"", Keep your pet food and water bowls off the ground for no-fuss cleaning, Powder coated, galvanized steel construction with a copper finish; Dimensions: 34"" L by 14"" W by 2.5"" H, Raised lip helps contain items inside tray, <span>\n        <a href=https://www.amazon.com/gp/sign-in.html?ie=UTF8andref=andemail=andredirectASIN=B003U330LAanddisableCorpSignUp=andpath=%2Fgp%2Fcoupon%2Fc%2APK6CRT5BVH6KFA2KWAJZXU70VKGandredirectProtocol=andmode=anduseRedirectOnSuccess=1>Clip this coupon</a> to save 5% on this product when you buy from Amazon.com. \n        \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{andquot;widthandquot;:andquot;450andquot;,andquot;headerandquot;:andquot;Promotion Detailsandquot;,andquot;urlandquot;:andquot;/gp/promotions/details/popup/APK6CRT5BVH6Kandquot;,andquot;heightandquot;:andquot;600andquot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>",Good Directions,1550
B0042I5G2I,Outward Hound Tail Teaser Dog Flirt Pole Toy,"Pet Supplies, Dogs, Toys, Squeak Toys","Lure in the fun with Outward Hound Tail Teasers! This chasable, tuggable luring toy provides exercise and entertainment indoors and out. Featuring a durable nylon cord and flexible pull this toy is a lot of fun! On your mark, get set, chase!","Nylon, Imported, Nylon cord for interactive exercise and fun, Chase and tug action keeps dogs entertained, One faux-fur tail squeak and rattle toy with replacement included, Nylon pole prevents you from touching a slobbery squeaker",Outward Hound,1821
B004477AQW,"Wagner's 76026 Black Oil Sunflower Seed, 20-Pound Bag","Pet Supplies, Birds, Food","""Wagners Four Season Sunflower Seed is 100% black oil sunflower seed. Sunflower seed is the favorite seed of most wild birds. It is high in energy and has a thin shell making it easy for all birds to consume. Use tray feeders or hopper feeders to attract sunflower loving songbirds. Cardinals, Chickadees, Finches, Nuthatches, Woodpeckers and much more. Trust your backyard birds to the experts at Wagners.""","Attracts the widest variety of birds, Extra clean, thin shelled sunflower - makes it easy for small beaked birds to open, This seed has the high energy content that all birds need to maintain their healthy lifestyle, Highest quality grains used, Made in the USA",Wagner's,45
B004477AJY,"Wagner's 52002 Classic Wild Bird Food, 10-Pound Bag","Pet Supplies, Birds, Food","""Wagners Classic Wild Bird Food is blended for year round feeding and is formulated to attract a wide variety of birds. This blend of sunflower seed, millet, cracked corn, and milo will attract your favorite birds year round - in the winter when natural seeds are scarce, spring and summer for hatchlings, and autumn to give energy to the migrating birds. Wagners Classic Wild Bird Food is a great value and you are sure to keep them coming to your backyard for more. Trust your backyard birds to the experts at Wagners.""","Attracts a range of backyard feeder birds, Contains sunflower and general purpose seeds, Can be fed in a tube, hopper, or platform feeders, Highest quality grains used, Made in the USA",Wagner's,103
B0049MDI68,Nature Aquarium Polished Glass Gravel - Light Blue Glass Gravel 8 oz. Small,"Pet Supplies, Fish and Aquatic Pets, Aquarium Substrate, Gravel","Natureandapos;s polished glass gravel is a superb accent to Nature Pure Glass Aquariums. The translucent glass allows light to highlight the various colors used in your aquatic landscape and will provide a unique effect for any decor. Since these are made from recycled glass, it does not contain harmful elements.Choose the color thats right for you or mix and match for added depth and brilliance.","Glass Gravel Size Small 1/8"" - 1/4"" (3-6 mm), Made from recycled glass.",Nature,499
B0049PPCBE,Little Giant Farm &amp; Ag Miller Manufacturing OPB32 32-Ounce Plastic Opaque Water Bottle,"Pet Supplies, Small Animals, Feeding and Watering Supplies, Water Bottles",OPB32 Features: -Water bottle. -Material: Plastic. -Ballpoint tube material: Stainless steel. -No-leak seal design which keeps water clean and cage dry. Product Type: -Food. Small Animal Type: -Chinchilla/Ferret/Guinea Pig/Hamster/Mouse/Rat. Pet Category: -Small Animals. Color: -Blues and Purples. Dimensions: Overall Height - Top to Bottom: -11.5 Inches. Overall Width - Side to Side: -3 Inches. Overall Depth - Front to Back: -4.5 Inches. Overall Product Weight: -0.33 Pounds.,"Water bottle, Features a stainless steel ballpoint tube, No-leak seal design which keeps water clean and cage dry, Perfect for rabbits, guinea pigs, ferrets and other small animals, Opaque plastic design",Little Giant Farm & Ag,8748
B004DE7ITA,"Cole's CC10 Cracked Corn, 10-Pound","Pet Supplies, Birds, Food","Cracked corn is an inexpensive feed that appeals to a wide range of ground feeding birds such as cardinals, white throated sparrows, towhees, ducks and doves. This product weighs 10-pound.","Nutrient packed, Ideal for attracting towhees, sparrows, ducks and doves, Available in a 10lb size, Cracked corn wild bird food, Cracked corn is an inexpensive feed, Appeals to a wide range of ground feeding birds such as cardinals, white-throated sparrows, towhees, ducks and doves, It contains whole yellow corn, striped sunflower, peanuts in the shell, black oil sunflower, raw peanuts, This product weighs 10-pound",Cole's Wild Bird Products,5034
B004E2IWMI,Red Sea KH Coralline Gro Supplement - 500ml,"Pet Supplies, Fish and Aquatic Pets, Aquarium Water Treatments","Coralline algae will grow naturally, without any special supplements in all reef systems optimized for hard corals. To promote coralline algae in fish only or soft coral aquariums the alkalinity needs to be maintained at approximately 3 meq/L ( 8.4 dKH ) and specific minor and trace elements need to be readily available. KH Coralline Gro is a complex of carbonate buffers, potassium and trace elements such as iron, formulated in the ratio taken up regularly by the coralline algae. KH Coralline Gro should be used instead of Reef Foundation B (buffer) supplement during the cycling of all new marine aquariums and on an ongoing basis in fish-only or soft corals systems. KH Coralline Gro should be dosed according to a measured drop in alkalinity with Red SeasReef Foundation KH/Alkalinity Pro Test Kit. Concentration: Liquid supplement: 1ml will raise the Alkalinity level of 100 liters (25 gal) by 0.1 dKH (0.03 meq/l).","Coralline Gro - 500Ml, Salt Water Conditioners, <span>\n        GET 5% OFF WHEN YOU SPEND $100.00 OR MORE WITH ""Half Price"" AT CHECKOUT\n        \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{andquot;widthandquot;:andquot;450andquot;,andquot;headerandquot;:andquot;Promotion Detailsandquot;,andquot;urlandquot;:andquot;/gp/promotions/details/popup/A370E09I88S4Sandquot;,andquot;heightandquot;:andquot;600andquot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>",Red Sea,711
B004GF2CX8,GORAUL Dog Flea Collar - Prolonged Tick Prevention - Waterproof and Safe Dog Collar - Natural Ingredients and Adjustable Flea Medicine,"Pet Supplies, Dogs, Flea and Tick Control, Flea and Tick Collars","Prell Rinse Clean Concentrate Shampoo, 4 Ounces each (Value Pack of 6)","Prell Rinse Clean Concentrate Shampoo, 4 Ounces each (Value Pack of 6)",GORAUL,190
B004HSSRPG,WARE Single Wide Corrugated Replacement Scratcher Pads for Cats (2-pack) - Catnip Included,"Pet Supplies, Top Pet Products",Easy to use replacement corrugated scratchers allow cats to play over and over with their favorite corrugated cardboard scratch toys. Single Replacement can be used alone or with our other corrugated scratch toys for even more fun.,"Cardboard is economical and irresistible to cats, Fulfills a cats instinctive need to scratch, Add some catnip to the corrugate and cats go wild",Ware Manufacturing,4903
B004HYZRFS,"Rx Vitamins Essentials 1 Piece 2.12 oz/60.10g Biotic Powder for Pets, One Size","Pet Supplies, Top Selection from AmazonPets",Rx Biotic Powder by Rx Vitamins for Pets contains a blend of probiotic bacteria that may work to keep your pets gastrointestinal tract healthy. This product contains four strains of probiotic bacteria including lactobacillus acidophilus bifid bacterium bifidum and bifid bacterium longum. Notably probiotics are good bacteria that might work to inhibit the growth of potentially harmful bacteria in the digestive tract. As a result Rx Biotic Powder product may help address certain symptoms associated with digestive discomfort such as mild diarrhea constipation or vomiting. In addition this Rx Vitamins for Pets supplement contains fructooligosaccharides which are prebiotics that could potentially work to stimulate the growth of probiotic bacteria in your pets gut. Finally Rx Biotic Powder is free of artificial flavors and additives. At the recommended serving size of one to four scoops daily each container of Rx Vitamins for Pets Rx Biotic Powder should last for about three to 12 weeks. These statements have not been evaluated by the Food and Drug Administration (FDA). These products are not meant to diagnose treat or cure any disease or medical condition. Please consult your doctor before starting any exercise or nutritional supplement program or before using these or any product during pregnancy or if you have a serious medical condition.,"Probiotics are good bacteria that might work to inhibit the growth of potentially harmful bacteria in the digestive tract, Rx Biotic Powder product may help address certain symptoms associated with digestive discomfort such as mild diarrhea constipation or vomiting, The recommended serving size of one to four scoops daily each container of Rx Vitamins for Pets Rx Biotic Powder should last for about three to 12 weeks, Contains fructooligosaccharides which are prebiotics that could potentially work to stimulate the growth of probiotic bacteria in your pets gut",Rx Vitamins,2700
